,Name,Rating,Review
5553,Apple iPhone 4s,0,placed in the description that are new and come with many stripes and details dealfisher seller
5554,Apple iPhone 4s,1,great 1st iphone for my child easy to connect to my current carrier 
5555,Apple iPhone 4s,1,bought it for my wife no complaints from her she says way better than old acer phone
5556,Apple iPhone 4s,0,this iphone 4s is locked it does not work with any international sim card 
5557,Apple iPhone 4s,0,after 5 full discharge and 5 full charge get just over 48 hours of stand by time of battery life according to the specifications found on line the stand by time should be closer to 200 hours this is the last time purchase any refurbished product 
5558,Apple iPhone 4s,0,i know it was refurbished but it came with big scratch on the screen it works fine though 
5559,Apple iPhone 4s,0,the good news is that it was an unlocked phone and was able to go to any carrier to start it up the bad news is that it does not have good battery life the phone loses its charge very quickly 
5560,Apple iPhone 4s,0,was not swiped properly am trying for the fourth time to get phone that is handled properly 
5561,Apple iPhone 4s,0,my husband motorola droid broke so tried to go cheap and replace it with the iphone 4 big mistake love iphones and have always had one my husband has always used droid so this was my attempt to convert him had forgotten how limited the iphone 4 is since it had been long time since had that model had to go back online and buy him refurbished motorola droid so that he could use the new technology again 
5562,Apple iPhone 4s,1,great
5563,Apple iPhone 4s,1,i like iphone great condition
5564,Apple iPhone 4s,0,i trying to activate the phone and it asking for passcode bought as gift for first time phone for my nephew and apparently wasted my money it didn do this the first time turned it on and now that want to activate it can do anything 
5565,Apple iPhone 4s,0,it is not working bought this is for my mom it is not even couple months stop working not good at all please don buy it
5566,Apple iPhone 4s,1,purchased for 10 yr old grandson who is very happy with his phone 
5567,Apple iPhone 4s,0,the phone did not work took it to the apple store and it could not be repaired ended up trading it in on another 4s that did work the phone would not pick up my wi fi or any wi fi it still cost me another 199 00 but it made my little girl happy it cost me 102 00 for your phone and 199 00 for the new one no more refurbished for me 
5568,Apple iPhone 4s,1,satisfactory
5569,Apple iPhone 4s,1,everything is good use it too finley next time ll again purchase if the price low whatever want thank you very much
5570,Apple iPhone 4s,0,in the publication you say the cellphone have all the originals accessories you only send me the cellphone with not original charger you don send me headphones need comunicate with the you 
5571,Apple iPhone 4s,1,good product and seller
5572,Apple iPhone 4s,1,phones work perfectly wonderful transaction 
5573,Apple iPhone 4s,0,phone lasted barely 4 months and now will not hold charge ordered new phone from someone else yesterday 
5574,Apple iPhone 4s,1,just received it completely awesome 
5575,Apple iPhone 4s,0,this phone worked great until went to purchase service from no contract company and they informed me that this phone was not on their list of unlocked phones it stuck on verizon pre paid plan my advice keep looking 
5576,Apple iPhone 4s,1,perfect 
5577,Apple iPhone 4s,1,product looked and functioned like brand new arrived quickly great price 
5578,Apple iPhone 4s,1,satisfied might purchase gift again
5579,Apple iPhone 4s,1,i got really good piece 
5580,Apple iPhone 4s,1,great condition works perfect fast delivery seller 100 recomended
5581,Apple iPhone 4s,0,battery bad on refurbished phone will not buy again
5582,Apple iPhone 4s,1,great phone easy to activate no problems 
5583,Apple iPhone 4s,0,not verizon compatible deceptive description
5584,Apple iPhone 4s,1,my daughter loves her new iphone just bought an at sims card and works great 
5585,Apple iPhone 4s,1,good conditions
5586,Apple iPhone 4s,0,i bought an unlocked phone but when want to use it in my country was locked awful
5587,Apple iPhone 4s,0,video had no sound
5588,Apple iPhone 4s,0,this products comes with problems on the speakers very bad sound quality even can hear the other person that is calling 
5589,Apple iPhone 4s,1,so it been month since bought this product for my mom so far so good mean it is an iphone 4s you can really set your expectations too high yes when received the phone there was sticker in the back that said that the carrier was verizon however took it to my metro store and there was no problem connecting it to this carrier 
5590,Apple iPhone 4s,1,product was exactly as expected quick delivery 
5591,Apple iPhone 4s,1,omg what great buy this phone is in perfect condition we were able to set it up without even contacting the carrier just switched over the sim card for teenager wanting an iphone this was great investment starter 
5592,Apple iPhone 4s,0,this will not work with simple mobile prepaid carrier its locked phone and problem to unlocked returned this peace of crap
5593,Apple iPhone 4s,1,good deal and after two months not one problem
5594,Apple iPhone 4s,0,phone is not unlocked as described it is verizon phone waited long time for this phone as live in central america and can return it what waste of time and money 
5595,Apple iPhone 4s,0,phone won even switch on complete nonsense 
5596,Apple iPhone 4s,0,this phone is not unlocked sold by buyspry
5597,Apple iPhone 4s,1,so nice
5598,Apple iPhone 4s,1,my granddaughter is deliighted with the phone 
5599,Apple iPhone 4s,0,the phone was the correct color and in perfect condition had to return it because after taking it to multiple carriers tmobile verizon and sprint no one would support it on their network evidently unlocked 4s have this issue 
5600,Apple iPhone 4s,1,this phone met the expectations of my grandson and he happy with it
5601,Apple iPhone 4s,1,came sooner than expected first one stopped coming on wouldn load after year liked the phone so much bought another one this one looks and works fine 
5602,Apple iPhone 4s,1,everything was great
5603,Apple iPhone 4s,0,no good batey the not good
5604,Apple iPhone 4s,0,i love
5605,Apple iPhone 4s,0,it works okay but sometimes it just exits out of page on its own
5606,Apple iPhone 4s,0,it was too small
5607,Apple iPhone 4s,1,exactly what expected and has worked out perfectly it got here earlier than expected and have had absolutely no problems 
5608,Apple iPhone 4s,0,ear piece doesn work we have to use the speaker to hear the caller 
5609,Apple iPhone 4s,0,we ordered this factory refurbished phone we missed the return date otherwise we would have returned it it really never worked properly we will never buy refurbished phone again it is scam 
5610,Apple iPhone 4s,1,mines was white like everthing but kinda lags sum times but still gud
5611,Apple iPhone 4s,1,the product arrived promptly there was no problem with switching data m very pleased with this purchase 
5612,Apple iPhone 4s,1,pretty much brand new 0 scratches def buy
5613,Apple iPhone 4s,1,i so happy with the product it is an unlocked phone and it looks like new 
5614,Apple iPhone 4s,0,i will never buy another phone from amazon or any other companies had the phone 45 days and it quit working
5615,Apple iPhone 4s,1,the phone looks brand new there are no scratches anywhere the charger was even wrapped as the new ones ve tried it with my at unlocked sim card and with an international sim card and it works perfectly so far 
5616,Apple iPhone 4s,1,the iphone is too battery consuming it cannot even last 12 hours
5617,Apple iPhone 4s,0,this phone was locked buy it as unlock please respond this to me so discuses with you
5618,Apple iPhone 4s,1,it was the same as it was described and arrived on time 
5619,Apple iPhone 4s,1,great price phone is working perfectly
5620,Apple iPhone 4s,0,good phones good cost but didn like the packaging although it kept the cost down so not to bad 
5621,Apple iPhone 4s,1,goog
5622,Apple iPhone 4s,1,thank you excellent phone am so very happy for the cellphone 
5623,Apple iPhone 4s,1,perfect exactly as described 
5624,Apple iPhone 4s,1,got new phone
5625,Apple iPhone 4s,1,5 
5626,Apple iPhone 4s,0,the phone have problem with the earphone to listen to people when you call 
5627,Apple iPhone 4s,1,i bought this for my husband because his 5 yr old phone finally gave up the ghost this works well enough it is little slow but that is probably because it is older and refurbished 
5628,Apple iPhone 4s,1,because it an old iphone thought it would be slow but it actually very good for its current price 
5629,Apple iPhone 4s,1,i bought it for friend and he loves it 
5630,Apple iPhone 4s,1,good
5631,Apple iPhone 4s,1,unlocked and everything is good about this device recommended
5632,Apple iPhone 4s,1,we like the product so far she has had no problems 
5633,Apple iPhone 4s,0,it not good it hanging seems like software is too slow
5634,Apple iPhone 4s,1,very good
5635,Apple iPhone 4s,1,absolutely wonderful 
5636,Apple iPhone 4s,0,the iphone is working ok but when recieved the item have not box and charger cable and headphone only wall charger 
5637,Apple iPhone 4s,1,good
5638,Apple iPhone 4s,1,it came exactly when they said it would and the phone looks brand new so far the only problem ve had with it is that it froze on me once but other than that would definitely recommend this product to friend 
5639,Apple iPhone 4s,1,great condition looks brand new
5640,Apple iPhone 4s,1,was easy to use up in canada on my providers system
5641,Apple iPhone 4s,1,received the phone quickly everything worked very well except screen has rattle noise when phone vibrates possibly from loose screen when refurbished but works perfectly and not big deal 
5642,Apple iPhone 4s,1,bought it as presents for my niece she was so happy she has been using it for over 7 months and had no problems 
5643,Apple iPhone 4s,1,sometimes the phone will randomly turn off when am trying to do something such as video other than that have had no problems 
5644,Apple iPhone 4s,1,ilove
5645,Apple iPhone 4s,0,phone did not hold charge 2 stars though for easily being able to return it 
5646,Apple iPhone 4s,1,phone was received in great condition works very well this was great buy m very satisfied 
5647,Apple iPhone 4s,1,excelente
5648,Apple iPhone 4s,1,excellent
5649,Apple iPhone 4s,0,this phone will not stay connected to wi fi it is unusable and continually says no service very disappointing we have tried rebooting the phone multiple times to no avail we kept trying new things to make it work and we are now past the return date what waste so frustrating 
5650,Apple iPhone 4s,1,the phone has small scratch on the screen upon delivery it isn terrible and it is refurbished phone worked great out of the box satisfied with the purchase overall 
5651,Apple iPhone 4s,1,great product
5652,Apple iPhone 4s,0,product of poor quality bought and brought me to use outside the usa so it took me time to be able to test the device to my surprise the microphone did not work and all so the battery does not recharge properly as am not in the usa had to arrange myself the repairs to use the device which has cost me about us 60 00 apple iphone 4s 16gb unlocked white certified refurbished 
5653,Apple iPhone 4s,1,i was wrong took this to the apple store because thought it needed new battery they showed me how to put it on airplane mode since am not using it as phone they also helped me set the settings so that it is not on all of the time they did diagnostic test on the battery and showed me the battery was fine it was just my settings that were making the battery run down fast so do not use this as phone but rather as way to have my music my car stereo died while back so listen to this phone in the car and while am on my fast 1 7 mile walk 
5654,Apple iPhone 4s,0,can not download certain app
5655,Apple iPhone 4s,1,this ended up working wonderfully no visible damage and works just like new m impressed 
5656,Apple iPhone 4s,1,it brand new
5657,Apple iPhone 4s,1,great condition great phone normal battery once was shocked by the 1 star reviews finally divided to give it shot m sure that love this one only two cons 1 the os is ios 9 which is very difficult to be downgraded and kind of slow for iphone 4s 2 the battery is not so good will replace the battery with bigger capacity one 
5658,Apple iPhone 4s,1,fine very good
5659,Apple iPhone 4s,1,although am weary of refurbished products figured d give this go because of how cheap it was had bought this for my mother at the beginning of june she has used it ever since with no problems iphone 4s is still great phone today but if you are using it on straight talk plan be aware they will not be able to add the 4g lte plan they begin using 4g with the iphone 5 very satisfied with my purchase 
5660,Apple iPhone 4s,1,very good
5661,Apple iPhone 4s,1,all ok
5662,Apple iPhone 4s,1,the battery is not good it become low very fast 
5663,Apple iPhone 4s,1,not installed at the factory 
5664,Apple iPhone 4s,1,it looks brand new no visual flaws or scars functions well no complains yet 
5665,Apple iPhone 4s,1,good
5666,Apple iPhone 4s,1,expectations exceeded thanks 
5667,Apple iPhone 4s,0,this phone did not maintain its charge more than 2 hours and after month it died never to turn on again 
5668,Apple iPhone 4s,0,i bought the phone knowing that it was refurbished did not look new the glass was possibly replaced but the sides of the phone were worn possibly from case it was in the phone worked for about three weeks before it crashed would not charge and would not turn on took it to apple and they told me that the battery only lasts 3000 cycles and that it had not been replaced on the phone it would cost 80 to replace it this phone is junk and was not correctly refurbished save your self the trouble had and do not buy it 
5669,Apple iPhone 4s,1,it ok
5670,Apple iPhone 4s,1,good price for an iphone works whole lot better than my old one soon as get the hang of it may give it five stars lol
5671,Apple iPhone 4s,0,after about three weeks of use noticed the battery running out very quickly now sometimes it goes from 68 to dead instantaneously and sometimes it will stay on 1 for hours know it was refurbished but didn expect the battery to fail that quickly m disappointed to say the least and the phone is no longer eligible for return 
5672,Apple iPhone 4s,1,in great condition grade school graduation gifts my kids will be pleased
5673,Apple iPhone 4s,1,arrived in time works great 
5674,Apple iPhone 4s,1,i like it and it very good condition and that cool
5675,Apple iPhone 4s,1,nice select
5676,Apple iPhone 4s,0,2 phones are not working
5677,Apple iPhone 4s,1,like new tksss
5678,Apple iPhone 4s,0,the phone died right after the ninety days
5679,Apple iPhone 4s,1,excelent
5680,Apple iPhone 4s,1,this was great buy for me 
5681,Apple iPhone 4s,1,genuine new iphone 4s packaging charger earphone not sure but the phone is absolutely new and works great great audio clarity battery performance so far 10 15 days usage only so far is unlocked and work like charm with unlocked gsm sim great purchase very happy
5682,Apple iPhone 4s,1,great phone for the price
5683,Apple iPhone 4s,0,wasn unlocked like it said it was don buy this it a waste of money 
5684,Apple iPhone 4s,1,its been 2 3 months feel the best deal got and perfectly serving the purpose no issues till date 
5685,Apple iPhone 4s,1,i love this phone love the size and the strength definitely my everyday device love it
5686,Apple iPhone 4s,0,i bought 2 iphones one was ok the other was not unlocked sended it to my country and it doesn work so now what lost my because can see any option to return the phone
5687,Apple iPhone 4s,1,the phone was contrary to my fears actually unlocked was able to put in my sim card immediately the charger however was not made by apple and the end of the rubber cable was frayed and already disconnected 
5688,Apple iPhone 4s,1,good product 
5689,Apple iPhone 4s,0,this is not as advertised tried to buy and load sim card at cell phone service provider in vietnam could not get it to work do not buy this phone
5690,Apple iPhone 4s,1,its useful 
5691,Apple iPhone 4s,0,hi would like to contact you about the apple iphone 4s bought 2 iphone and one of the two came damaged the cell phone turns off evens with full battery please contact as soon as possible to solve the problem thank to you apple iphone 4s 16gb unlocked gsm white certified refurbished 
5692,Apple iPhone 4s,0,defective product
5693,Apple iPhone 4s,0,yeah still own an older iphone 4s but it a great deal for quality product unfortunately the camera cannot be silenced because this is an import model from japan but that info was not shared in the description also the volume down button will not function have to use the cc menu 
5694,Apple iPhone 4s,0,i opened this phone after month of receiving as because was using another phone once started with it slowly all the problem arrived first of all screen started fluctuating and next finger touch home button slowly stopped working now have to throw this phone as because cant claim return this was the horrible experience and recommend not to buy this phone from this store 
5695,Apple iPhone 4s,1,very popular with young teens 
5696,Apple iPhone 4s,1,works perfectly
5697,Apple iPhone 4s,0,had virus or something and caused me significant inconvenience 
5698,Apple iPhone 4s,1,well it excellent but was expecting an original charger with headsets the phones really neat in terms of appearance but battery wise it weak
5699,Apple iPhone 4s,1,great product and value
5700,Apple iPhone 4s,1,delivered as promised excellent condition works like new iphone 4s 
5701,Apple iPhone 4s,1,the phone works great and it looks new
5702,Apple iPhone 4s,0,just ordered this and the sound doesnt work properly can barely hear person m speaking to when volume on loudest 
5703,Apple iPhone 4s,1,thank you m very satisfied 
5704,Apple iPhone 4s,0,wasn able to use because it verizon
5705,Apple iPhone 4s,1,everything was as seller said works great 
5706,Apple iPhone 4s,0,it wasn unlock and it was broken
5707,Apple iPhone 4s,0,wuthout box and headphones 
5708,Apple iPhone 4s,1,good backup phone 
5709,Apple iPhone 4s,0,was surprised that the volume on the phone is 1 2 as loud as my original phone purchased new 4 years ago bought this one as gift and the ring is not very loud exterior had only couple of minor scratches which was expected for refurbished 
5710,Apple iPhone 4s,0,the phone received was not an unlocked phone it was locked verizon phone very disappointed that the product was not what was advertised 
5711,Apple iPhone 4s,1,excelent
5712,Apple iPhone 4s,1,this phone fits my needs perfectly have pay as you go plan and only use apple phones good price for an apple phone 
5713,Apple iPhone 4s,1,working good
5714,Apple iPhone 4s,0,it works good and everything running fine
5715,Apple iPhone 4s,1,love them 
5716,Apple iPhone 4s,1,i love it
5717,Apple iPhone 4s,0,not happy at all bought this phone that is supposed to be unlocked but it not at all so know have to figure out how to unlock it since it my daughter birthday gift that she can even use now grrr
5718,Apple iPhone 4s,1,it was excellent
5719,Apple iPhone 4s,0,the product was defective worked for month and the phone is dead
5720,Apple iPhone 4s,1,many people said why are you buying 4s now but just had this need for an iphone and purchased this as the result am pretty happy about it it works fine and the phone is brand new it delivered very quickly 5 stars 
5721,Apple iPhone 4s,1,good works great the box is very simple and the charger is not cube like apple
5722,Apple iPhone 4s,0,we bought the cellphone and less than 3 months after it presents problem it can connect to the internet wi fi 
5723,Apple iPhone 4s,1,fast delivery and so far works like brand new phone it came in perfect condition 
5724,Apple iPhone 4s,0,terrible won hold charge refurbished nightmare if we hadn been in such bind never would have bought this
5725,Apple iPhone 4s,0,buy 2 one would run few weeks the wifi and then stopped when wanted to make claim had already spent time replacement
5726,Apple iPhone 4s,0,phone was in good shape and working order with bit of help from mobile to remove previous user information all was well however after about 6 months it is completely unreliable sometimes it works sometimes it doesn battery life is atrocious total waste of money 
5727,Apple iPhone 4s,1,phone was in excellent physical condition so far all functionally has worked without problems 
5728,Apple iPhone 4s,1,bought this for my grandson who is especially hard on phones he is using it with good case and is happy with it 
5729,Apple iPhone 4s,1,love it it is as described 
5730,Apple iPhone 4s,1,in pristine condition went to the apple store and they confirmed that it was unblocked we leave for south africa and the maldives for 7 weeks and will buy local sim card then will know for sure if it works 
5731,Apple iPhone 4s,0,i got the phone as bday gift its bin nothing but hassle all wanted was an iphone 4s for prpaid verizon had to buy sim card and adapter additionally and make phone calls all to find out that it is not going to work is not anything wanted its an at phone and will never work verizon service thanks for ruining the birthday gift and causing so much of hassle didnt need nor hav the time for extremly upset and disappointed 
5732,Apple iPhone 4s,0,phone had too much signs of usage 
5733,Apple iPhone 4s,0,not what wanted and had to return it back
5734,Apple iPhone 4s,1,evrerything seems to work ok battery maybe holds its charge littless than d like but overall good
5735,Apple iPhone 4s,0,lack of memory slow processing
5736,Apple iPhone 4s,1,well my iphone came like new unlocked on time and am happy customer would buy again from this company thank you and good job s it was fairly priced too 
5737,Apple iPhone 4s,1,my son happy with this phone no problems at all
5738,Apple iPhone 4s,1,very quick shipping and great quality phone 
5739,Apple iPhone 4s,0,it is not unlocked want my money back
5740,Apple iPhone 4s,1,came on time works great 
5741,Apple iPhone 4s,0,it an excellent phone but the battery ran out quickly
5742,Apple iPhone 4s,1,very happy
5743,Apple iPhone 4s,0,i receive my phone on time and it really awesome also like how it work but sometime it take time like 2 minute to wait for loading program like facebook and some other app but like it anyway
5744,Apple iPhone 4s,0,the battery does not last for long time 
5745,Apple iPhone 4s,0,cosmetically really nice phone my ringer stopped working the signal through metropcs on the phone sucked plus had to buy an extra charger after 2weeks of using it because the charger started falling apart 
5746,Apple iPhone 4s,0,phone is locked one star with disrespect
5747,Apple iPhone 4s,0,this is cell phone is not very good for europa 
5748,Apple iPhone 4s,1,first apple phone for me easy operations and great phone for my needs 
5749,Apple iPhone 4s,1,got what paid for even lil more to my advantage
5750,Apple iPhone 4s,0,the iphone work good but the battery no 
5751,Apple iPhone 4s,0,bad
5752,Apple iPhone 4s,1,buen producto
5753,Apple iPhone 4s,0,battery was bs
5754,Apple iPhone 4s,1,thanks
5755,Apple iPhone 4s,0,received today title says unlocked tag on phone says verizon will update following visit to obtain proper sim card 
5756,Apple iPhone 4s,0,charging is not staing
5757,Apple iPhone 4s,0,well just recieved this item in the mail and went through thorough inspection the black model appears to barely have 6gb where was proomised 8 full gb it is unlocked to at so was happy to place my first call on it volume control isnt bad the amount of internal storage is so bad that looked for any externa storage ports and there weren any but you can buy cheap iphone usb things for it if you like it didn arrive on full charge but am current charging it both the charger and converter box look like real apple but this is refurbished so we know better surprisingly this did not come with any earbuds but have many extra earbuds from miscellaneous items so it isn a problem there weren any scratches on the front or back the buttons don stick have yet to see how long the battery lasts but the camera is superb alltogether this was hit for me besides the whole storage deal d say it was pretty fair purchase for the amount of money spent on it 
5758,Apple iPhone 4s,1,works perfect 
5759,Apple iPhone 4s,0,nice phone for the price 
5760,Apple iPhone 4s,1,i bought 3 iphone 4s 16 gb 2 are works great but one of them doesnt charge well and the problem is not from the charger the problem from the phone entry slot deal with amazon and gave me 20 usd as refund and im happy for it now will fix my phone thanks
5761,Apple iPhone 4s,0,iphone claimed it was unlocked but it wasn t
5762,Apple iPhone 4s,1,very good conditions and it working great
5763,Apple iPhone 4s,1,it is unlocked it an iphone it works 
5764,Apple iPhone 4s,1,i am so pleased with my order and phone it arrived quicker than they said and is working great 
5765,Apple iPhone 4s,0,it couldn send or receive mms
5766,Apple iPhone 4s,1,phone works perfectly
5767,Apple iPhone 4s,1,excellent
5768,Apple iPhone 4s,1,the woman who hates technological changes really loves the upgrades from 4 to 4s there are nice little things that maybe did not need to be done but they are great yet so many things are exactly as they were before no crazy upgrades or learning curves maybe sold on iphones for life will admit my most favorite upgrade from the 4 is that get emojis and just love having emojis and not having to make them up from characters 
5769,Apple iPhone 4s,1,instruction book would be nice to see what this phone has to offer and how to use am 73 yrs old and it would be nice to know what my phonehas to offer to where can rate this 5 star could have gone with the jitterbug instead without bells and whistles for lot less know thephone that was sent does lot of good things but since don have book to tell me what this phone can do m right back to the jitterbug it just ok
5770,Apple iPhone 4s,1,so far there has been no problem with it what so ever 
5771,Apple iPhone 4s,0,the battery doesn lasts wifi is not functional can connect to router only 3g lte 
5772,Apple iPhone 4s,0,it did not get here when it was supposed to it was week late when it did get here it did not work properly and had to send it back 
5773,Apple iPhone 4s,1,very nice
5774,Apple iPhone 4s,1,i so glad with this order about everything from the product to its price and delivery time as well strongly recommended 
5775,Apple iPhone 4s,1,my iphone 4s unlocked was received on time and was packaged like brand new phone it was unlocked as advertised was able to activate it with my new sim chip without any problems it had to be setup like new phone we are very pleased and would recommend this phone 
5776,Apple iPhone 4s,1,quick delivery no issues
5777,Apple iPhone 4s,0,wi fi did not work and battery would not hold charge this unit was supposed to be re certified guaranteed
5778,Apple iPhone 4s,1,very good phone highly recommend it for interested buyers
5779,Apple iPhone 4s,1,i do like it it is so comfortable and exactly unlock 
5780,Apple iPhone 4s,0,never again bought this phone went to go activate it to find out purchased stolen phone and my carrier wouldn activate it had to bribe the kid 40 to finally activate it tried to get credit got nothing but headache very disappointed 
5781,Apple iPhone 4s,1,exactly as advertised 
5782,Apple iPhone 4s,1,what wanted on time 
5783,Apple iPhone 4s,1,i gave this phone to my wife as present and she loves it works excellent 
5784,Apple iPhone 4s,1,very good
5785,Apple iPhone 4s,0,the charger isn working and the battery life is also not good 
5786,Apple iPhone 4s,1,arrived on time with charger unlocked just popped my sims card in and was in use no issues also ordered two more for my daughters
5787,Apple iPhone 4s,0,even though the description says this refurbed phone was unlocked we wasted an hour in the verizon store trying to get it activated what waste of time 
5788,Apple iPhone 4s,1,it like new iphone the iphone has no sign weariness and it working perfectly battery in good shape lasting for day or two 
5789,Apple iPhone 4s,1,excellent
5790,Apple iPhone 4s,1,works great 
5791,Apple iPhone 4s,1,excellent 
5792,Apple iPhone 4s,0,sneaky asked for new device sends any user device does not workdelays in delivery time 
5793,Apple iPhone 4s,1,phone was great in mint condition works well
5794,Apple iPhone 4s,1,phone is in perfect condition it a little slow but probably only because it a later version of iphone
5795,Apple iPhone 4s,1,on time and not other relevant comment 
5796,Apple iPhone 4s,1,great product great price excellent conditions 
5797,Apple iPhone 4s,0,so much for my 90 day warranty had my phone for less than 60days and now doesn work get what you pay for amazon didn help at all buyer beware
5798,Apple iPhone 4s,0,was fulfilled by amazon item wanted to use it on mobile which is on the gsm network phone is described as working on mobile and att it is also described to not work on verizon the label on the back of the phone indicates it is verizon wireless phone m not taking the chance of having compatibility issue so it will be returned 
5799,Apple iPhone 4s,1,gracias excelente 
5800,Apple iPhone 4s,0,a month after getting this phone the wifi just shut off and can not be turned back on therefore anything want to do on this phone has to run off my data plan it terrible and m very unsatisfied with this product 
5801,Apple iPhone 4s,1, 
5802,Apple iPhone 4s,0,i bought this iphone 4s white certified refurbished by buyspry and fulfilled by amazon and week after started to use it the screen became wrong stripped and then turn black am in argentina so don know what to do because it doesn work but have no where to claim for change would like an answer for this thank you 
5803,Apple iPhone 4s,0,tried to activate with verizon they said it could not be activated on their network have to conclude it is not an unlocked phone notwithstanding the product description 
5804,Apple iPhone 4s,1,nan
5805,Apple iPhone 4s,0,the wifi is not work 
5806,Apple iPhone 4s,0,had the phone for 5 weeks and the phone is dead too late to return or exchange it good way to get my money 
5807,Apple iPhone 4s,0,it completely failed when inserted the new sim card it did not work had specifically asked for an unblocked phone that could use during my trip to tabzania and had to buy phone there instead total waste of money 
5808,Apple iPhone 4s,1,phone delivered on time and in excellent condition was able to activate it completely on my own and it is working fine fifth star would have been merited except somewhat degraded battery performance overall consider it very good purchase 
5809,Apple iPhone 4s,1,love it will purchase iphone 5 from amazon as soon as have the money 
5810,Apple iPhone 4s,0,i boutght two of this one came in ok condition the other one comes with scratches and with battery that wont last 1 hour am very dissapointed 
5811,Apple iPhone 4s,0,got here day early however the battery would constantly act up the phone would shut off and say it was dead it over heated and lastly it just stopped sending texts returning asap 
5812,Apple iPhone 4s,1,this product was really good 
5813,Apple iPhone 4s,1,it was in extremely wonderful working condition and exceed my expectation awesome 
5814,Apple iPhone 4s,1,good
5815,Apple iPhone 4s,1,perfect shape works like brand new good price very happy 
5816,Apple iPhone 4s,1,excellent product quality almost brand new as describe by seller
5817,Apple iPhone 4s,0,won stay charged and screen had nice scratch in to plus chips off the bottom of the phone where it been dropped few times supposed to be refurbished but all that was done was factory reset 
5818,Apple iPhone 4s,0,the only reason gave it 2 stars was because it was in good physical condition the phone would not activate or even recognize at signal not unlocked and not useful sent back and gave up after reading endless other negative reviews these used phone peddlers are definitely the bad apples in amazons barrel 
5819,Apple iPhone 4s,0,it not working properly want to return it
5820,Apple iPhone 4s,1,i like it 
5821,Apple iPhone 4s,1,excellent product it looked brand new and worked like charm no complaints so far 
5822,Apple iPhone 4s,1,good
5823,Apple iPhone 4s,1,very good
5824,Apple iPhone 4s,0,the phone has issues with the text part it deletes texts after bit and won put up notifications when do get texts its big pos sorry bought don recommend buying anything from the seller
5825,Apple iPhone 4s,1,this is what wanted 
5826,Apple iPhone 4s,0,junk worked perfectly for just over month went to customers place where they usually call me was informed that she had called me many times and got my voice mail phone turned off and had to do hard reset several times and it started and seemed to work perfectly but as stood in the customers living room had her call me phone never rang and went straight to voice mail but never got voice mail called mobile and they said check my blocked list not there somehow some the numbers got changed in directory including this person corrected number called her then she could call me after that phone died again did hard reset and got it going again enough of that nonsense put sim card back in old iphone 4 and lo and behold up came all the voice messages from the person in question seven of them didn lose customer but came very close now this phone works after another hard reset for everything sim card isn needed for like computer siri everything except what you use regular phone for this is another example of the sweetness of cheap deal is long forgotten in the bitterness of bad deal 
5827,Apple iPhone 4s,1,this phone works perfectly actually bought it for my grandson to watch pbs kids without using our phones 
5828,Apple iPhone 4s,1,really good grate smartphone
5829,Apple iPhone 4s,1,great value 
5830,Apple iPhone 4s,0,its ok
5831,Apple iPhone 4s,1,excellent condition works great 
5832,Apple iPhone 4s,1,works great develop apps for cell phones so didn need to subscribe this unit to carrier m completely satisfied my needs 
5833,Apple iPhone 4s,1,it was in good condition and worked excellent when traveled overseas
5834,Apple iPhone 4s,1,works as advertised and the battery performs like new 
5835,Apple iPhone 4s,1,great product 
5836,Apple iPhone 4s,1,tends to have problem with the battery due to is refurbish phone but it works perfectly
5837,Apple iPhone 4s,1,i not an apple fan but friend of mine suggested get this phone for my temporal use and so did have only spent few hours with it since activation but can tell you already that like what have experienced so far especially the battery life how it quickly connects up to the internet and loads the page up in no time am not sure yet if will use most of its features but don regret the choice made it came unlocked as posted on the site and had no issues at all activating it 
5838,Apple iPhone 4s,0,battery failure which did not even last an hour want compensation for the expense that have to make now for the replacement of the battery 
5839,Apple iPhone 4s,1,bought for my teenage daughter is works as described she is very happy with it 
5840,Apple iPhone 4s,0,ok did not come with sim card slot pin did not come with includes all original accessories as stated in the product description the included charger is cheaply made has some scratches 
5841,Apple iPhone 4s,1,described us it is 
5842,Apple iPhone 4s,1,excelent 
5843,Apple iPhone 4s,0,i do not speak english
5844,Apple iPhone 4s,1,very nice
5845,Apple iPhone 4s,1,good
5846,Apple iPhone 4s,1,thanks for sending genuine product it is working excellent condition
5847,Apple iPhone 4s,1,it works in my countryit does not comes with accessories and original boxit comes us charger adapter not with europe standard
5848,Apple iPhone 4s,1,iphone looks new it works in my countryit does not comes with complete accessories and original boxcharger adapter us standard not europe have to buy europe standard charger adapter
5849,Apple iPhone 4s,0,false advertisement phone is not unlocked 
5850,Apple iPhone 4s,0,this iphone 4s 16gb is not good what was expected the product have several problems like sensor button is not working there are scratches on front side and also didn receive the ear hones with my phone and also when m calling the phone got hanged m loyal customer to amazon but have ever received this kinda product before very dis pointed 
5851,Apple iPhone 4s,0,i looked for refurbished iphone 4s coz know its hard to find brand new this time so as expected it came with all the accesories with the phone but sad to say it does nt meet my expectation coz notice they send me the wrong usb cable it for the iphone 5 and so on not for the 4s so just find some old cable of mine and there my phone works good but after few days the charger itself are busted and does nt charge anymore so again have to find solution by myself hope the phone will not die soon like the charger that have 
5852,Apple iPhone 4s,0,received this phone and it is not completely unlocked it is only unlocked to at t
5853,Apple iPhone 4s,0,the phone wasn working good at all be full charge and it dies any secound even 100 
